+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
| COUNT | 1XX |  2XX  |  3XX  | 4XX  | 5XX | METHOD |        URI         |  MIN  |  MAX  |  SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  |  MAX(BODY)  |   SUM(BODY)    | AVG(BODY)  |
+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
| 58016 | 0   | 19153 | 38863 | 0    | 0   | GET    | ^/image/[0-9]+.jpg | 0.000 | 0.240 | 99.571 | 0.002 | 0.004 | 0.008 | 0.016 | 0.007  | 54053.000  | 408878.000  | 2133685241.000 | 36777.531  |
| 767   | 0   | 767   | 0     | 0    | 0   | GET    | ^/@.*              | 0.004 | 0.460 | 52.811 | 0.069 | 0.108 | 0.128 | 0.232 | 0.043  | 1463.000   | 5296.000    | 2525002.000    | 3292.050   |
| 7876  | 0   | 7876  | 0     | 0    | 0   | GET    | /                  | 0.000 | 0.112 | 51.448 | 0.007 | 0.012 | 0.012 | 0.024 | 0.005  | 2557.000   | 6102.000    | 23142151.000   | 2938.313   |
| 3464  | 0   | 3464  | 0     | 0    | 0   | GET    | ^/posts/[0-9]+     | 0.004 | 0.204 | 48.604 | 0.014 | 0.024 | 0.028 | 0.056 | 0.012  | 704.000    | 2039.000    | 4368494.000    | 1261.113   |
| 728   | 0   | 0     | 364   | 364  | 0   | POST   | /                  | 0.000 | 0.520 | 27.708 | 0.038 | 0.108 | 0.124 | 0.168 | 0.050  | 0.000      | 0.000       | 0.000          | 0.000      |
| 640   | 0   | 640   | 0     | 0    | 0   | GET    | /posts             | 0.004 | 0.236 | 27.648 | 0.043 | 0.104 | 0.124 | 0.192 | 0.042  | 4965.000   | 5795.000    | 3431010.000    | 5360.953   |
| 5068  | 0   | 0     | 5068  | 0    | 0   | POST   | /login             | 0.000 | 0.052 | 18.188 | 0.004 | 0.008 | 0.008 | 0.016 | 0.004  | 0.000      | 0.000       | 0.000          | 0.000      |
| 1319  | 0   | 0     | 1319  | 0    | 0   | POST   | /register          | 0.004 | 0.088 | 14.060 | 0.011 | 0.016 | 0.020 | 0.032 | 0.006  | 0.000      | 0.000       | 0.000          | 0.000      |
| 40124 | 0   | 693   | 39431 | 0    | 0   | GET    | ^/image/[0-9]+.png | 0.000 | 0.168 | 8.536  | 0.000 | 0.000 | 0.000 | 0.008 | 0.003  | 0.000      | 1266554.000 | 624737315.000  | 15570.165  |
| 516   | 0   | 0     | 516   | 0    | 0   | POST   | /comment           | 0.004 | 0.064 | 5.480  | 0.011 | 0.016 | 0.020 | 0.028 | 0.006  | 0.000      | 0.000       | 0.000          | 0.000      |
| 1319  | 0   | 0     | 0     | 1319 | 0   | GET    | /admin/banned      | 0.000 | 0.024 | 4.704  | 0.004 | 0.008 | 0.008 | 0.016 | 0.004  | 0.000      | 0.000       | 0.000          | 0.000      |
| 1670  | 0   | 1670  | 0     | 0    | 0   | GET    | /login             | 0.004 | 0.016 | 4.320  | 0.003 | 0.004 | 0.008 | 0.012 | 0.003  | 615.000    | 615.000     | 1027050.000    | 615.000    |
| 835   | 0   | 0     | 835   | 0    | 0   | GET    | /logout            | 0.004 | 0.020 | 2.012  | 0.002 | 0.004 | 0.008 | 0.012 | 0.003  | 24.000     | 24.000      | 20040.000      | 24.000     |
| 1     | 0   | 1     | 0     | 0    | 0   | GET    | /initialize        | 1.096 | 1.096 | 1.096  | 1.096 | 1.096 | 1.096 | 1.096 | 0.000  | 0.000      | 0.000       | 0.000          | 0.000      |
| 72    | 0   | 72    | 0     | 0    | 0   | GET    | ^/image/[0-9]+.gif | 0.004 | 0.136 | 0.676  | 0.009 | 0.016 | 0.016 | 0.136 | 0.016  | 465083.000 | 615842.000  | 39631099.000   | 550431.931 |
| 6829  | 0   | 1     | 6828  | 0    | 0   | GET    | /js/main.js        | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1824.000    | 1824.000       | 0.267      |
| 6829  | 0   | 1     | 6828  | 0    | 0   | GET    | /css/style.css     | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1549.000    | 1549.000       | 0.227      |
| 6829  | 0   | 1     | 6828  | 0    | 0   | GET    | /js/timeago.min.js | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1915.000    | 1915.000       | 0.280      |
| 6829  | 0   | 1     | 6828  | 0    | 0   | GET    | /favicon.ico       | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 43.000      | 43.000         | 0.006      |
+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
