+-------+-----+------+-----+-----+-----+--------+--------------------+-------+-------+---------+-------+-------+-------+-------+--------+-------------+-------------+---------------+-------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |        URI         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV |  MIN(BODY)  |  MAX(BODY)  |   SUM(BODY)   |  AVG(BODY)  |
| 72    | 0   | 72   | 0   | 0   | 0   | GET    | /image/9989.jpg    | 0.004 | 0.136 | 0.608   | 0.008 | 0.016 | 0.040 | 0.136 | 0.019  | 107583.000  | 107591.000  | 7746223.000   | 107586.431  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@gay              | 0.600 | 0.600 | 0.600   | 0.600 | 0.600 | 0.600 | 0.600 | 0.000  | 3966.000    | 3966.000    | 3966.000      | 3966.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@mercedes         | 0.596 | 0.596 | 0.596   | 0.596 | 0.596 | 0.596 | 0.596 | 0.000  | 4189.000    | 4189.000    | 4189.000      | 4189.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@liz              | 0.588 | 0.588 | 0.588   | 0.588 | 0.588 | 0.588 | 0.588 | 0.000  | 3405.000    | 3405.000    | 3405.000      | 3405.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@mia              | 0.588 | 0.588 | 0.588   | 0.588 | 0.588 | 0.588 | 0.588 | 0.000  | 4157.000    | 4157.000    | 4157.000      | 4157.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@gail             | 0.588 | 0.588 | 0.588   | 0.588 | 0.588 | 0.588 | 0.588 | 0.000  | 3561.000    | 3561.000    | 3561.000      | 3561.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@sheri            | 0.580 | 0.580 | 0.580   | 0.580 | 0.580 | 0.580 | 0.580 | 0.000  | 4875.000    | 4875.000    | 4875.000      | 4875.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lori             | 0.560 | 0.560 | 0.560   | 0.560 | 0.560 | 0.560 | 0.560 | 0.000  | 2776.000    | 2776.000    | 2776.000      | 2776.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@billie           | 0.552 | 0.552 | 0.552   | 0.552 | 0.552 | 0.552 | 0.552 | 0.000  | 3653.000    | 3653.000    | 3653.000      | 3653.000    |
| 50    | 0   | 50   | 0   | 0   | 0   | GET    | /image/10066.png   | 0.000 | 0.052 | 0.548   | 0.011 | 0.020 | 0.036 | 0.052 | 0.011  | 859803.000  | 860611.000  | 43020994.000  | 860419.880  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@joyce            | 0.544 | 0.544 | 0.544   | 0.544 | 0.544 | 0.544 | 0.544 | 0.000  | 3753.000    | 3753.000    | 3753.000      | 3753.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@shawna           | 0.528 | 0.528 | 0.528   | 0.528 | 0.528 | 0.528 | 0.528 | 0.000  | 3394.000    | 3394.000    | 3394.000      | 3394.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@stella           | 0.524 | 0.524 | 0.524   | 0.524 | 0.524 | 0.524 | 0.524 | 0.000  | 2986.000    | 2986.000    | 2986.000      | 2986.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@martha           | 0.516 | 0.516 | 0.516   | 0.516 | 0.516 | 0.516 | 0.516 | 0.000  | 3223.000    | 3223.000    | 3223.000      | 3223.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@blanche          | 0.516 | 0.516 | 0.516   | 0.516 | 0.516 | 0.516 | 0.516 | 0.000  | 3543.000    | 3543.000    | 3543.000      | 3543.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@elma             | 0.512 | 0.512 | 0.512   | 0.512 | 0.512 | 0.512 | 0.512 | 0.000  | 3755.000    | 3755.000    | 3755.000      | 3755.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@shelley          | 0.512 | 0.512 | 0.512   | 0.512 | 0.512 | 0.512 | 0.512 | 0.000  | 3660.000    | 3660.000    | 3660.000      | 3660.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@graciela         | 0.512 | 0.512 | 0.512   | 0.512 | 0.512 | 0.512 | 0.512 | 0.000  | 3834.000    | 3834.000    | 3834.000      | 3834.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@jewel            | 0.508 | 0.508 | 0.508   | 0.508 | 0.508 | 0.508 | 0.508 | 0.000  | 3926.000    | 3926.000    | 3926.000      | 3926.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@amber            | 0.504 | 0.504 | 0.504   | 0.504 | 0.504 | 0.504 | 0.504 | 0.000  | 3383.000    | 3383.000    | 3383.000      | 3383.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@hazel            | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 4447.000    | 4447.000    | 4447.000      | 4447.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@kathy            | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 3247.000    | 3247.000    | 3247.000      | 3247.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lorena           | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 4119.000    | 4119.000    | 4119.000      | 4119.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@kaye             | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 3659.000    | 3659.000    | 3659.000      | 3659.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@dora             | 0.496 | 0.496 | 0.496   | 0.496 | 0.496 | 0.496 | 0.496 | 0.000  | 3704.000    | 3704.000    | 3704.000      | 3704.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@jody             | 0.492 | 0.492 | 0.492   | 0.492 | 0.492 | 0.492 | 0.492 | 0.000  | 5420.000    | 5420.000    | 5420.000      | 5420.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@karla            | 0.492 | 0.492 | 0.492   | 0.492 | 0.492 | 0.492 | 0.492 | 0.000  | 4190.000    | 4190.000    | 4190.000      | 4190.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@consuelo         | 0.488 | 0.488 | 0.488   | 0.488 | 0.488 | 0.488 | 0.488 | 0.000  | 3857.000    | 3857.000    | 3857.000      | 3857.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@carmen           | 0.488 | 0.488 | 0.488   | 0.488 | 0.488 | 0.488 | 0.488 | 0.000  | 3297.000    | 3297.000    | 3297.000      | 3297.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@letha            | 0.484 | 0.484 | 0.484   | 0.484 | 0.484 | 0.484 | 0.484 | 0.000  | 3514.000    | 3514.000    | 3514.000      | 3514.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@anna             | 0.484 | 0.484 | 0.484   | 0.484 | 0.484 | 0.484 | 0.484 | 0.000  | 3402.000    | 3402.000    | 3402.000      | 3402.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@karen            | 0.484 | 0.484 | 0.484   | 0.484 | 0.484 | 0.484 | 0.484 | 0.000  | 3774.000    | 3774.000    | 3774.000      | 3774.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@shanna           | 0.480 | 0.480 | 0.480   | 0.480 | 0.480 | 0.480 | 0.480 | 0.000  | 3057.000    | 3057.000    | 3057.000      | 3057.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@courtney         | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 3230.000    | 3230.000    | 3230.000      | 3230.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@claudia          | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 3545.000    | 3545.000    | 3545.000      | 3545.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@britney          | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 4282.000    | 4282.000    | 4282.000      | 4282.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@jane             | 0.476 | 0.476 | 0.476   | 0.476 | 0.476 | 0.476 | 0.476 | 0.000  | 3048.000    | 3048.000    | 3048.000      | 3048.000    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /@janet            | 0.148 | 0.324 | 0.472   | 0.236 | 0.324 | 0.324 | 0.324 | 0.088  | 2393.000    | 2412.000    | 4805.000      | 2402.500    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@stephanie        | 0.468 | 0.468 | 0.468   | 0.468 | 0.468 | 0.468 | 0.468 | 0.000  | 2809.000    | 2809.000    | 2809.000      | 2809.000    |
| 90    | 0   | 90   | 0   | 0   | 0   | GET    | /image/9994.jpg    | 0.004 | 0.032 | 0.464   | 0.005 | 0.012 | 0.020 | 0.032 | 0.006  | 105238.000  | 105278.000  | 9472681.000   | 105252.011  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@ramona           | 0.464 | 0.464 | 0.464   | 0.464 | 0.464 | 0.464 | 0.464 | 0.000  | 3772.000    | 3772.000    | 3772.000      | 3772.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@crystal          | 0.464 | 0.464 | 0.464   | 0.464 | 0.464 | 0.464 | 0.464 | 0.000  | 4224.000    | 4224.000    | 4224.000      | 4224.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@gladys           | 0.464 | 0.464 | 0.464   | 0.464 | 0.464 | 0.464 | 0.464 | 0.000  | 3646.000    | 3646.000    | 3646.000      | 3646.000    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /@michele          | 0.196 | 0.268 | 0.464   | 0.232 | 0.268 | 0.268 | 0.268 | 0.036  | 1480.000    | 1540.000    | 3020.000      | 1510.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@lauren           | 0.460 | 0.460 | 0.460   | 0.460 | 0.460 | 0.460 | 0.460 | 0.000  | 3420.000    | 3420.000    | 3420.000      | 3420.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /@tara             | 0.456 | 0.456 | 0.456   | 0.456 | 0.456 | 0.456 | 0.456 | 0.000  | 3498.000    | 3498.000    | 3498.000      | 3498.000    |
