+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
| COUNT | 1XX |  2XX  |  3XX  | 4XX  | 5XX | METHOD |        URI         |  MIN  |  MAX  |  SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  |  MAX(BODY)  |   SUM(BODY)    | AVG(BODY)  |
+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
| 55562 | 0   | 19847 | 35715 | 0    | 0   | GET    | ^/image/[0-9]+.jpg | 0.000 | 0.212 | 91.866 | 0.002 | 0.004 | 0.008 | 0.016 | 0.004  | 49294.000  | 400025.000  | 2236431718.000 | 40251.102  |
| 7855  | 0   | 7855  | 0     | 0    | 0   | GET    | /                  | 0.004 | 0.172 | 52.462 | 0.007 | 0.012 | 0.016 | 0.024 | 0.005  | 2602.000   | 6105.000    | 22920200.000   | 2917.912   |
| 789   | 0   | 789   | 0     | 0    | 0   | GET    | ^/@.*              | 0.004 | 0.272 | 52.095 | 0.066 | 0.104 | 0.128 | 0.208 | 0.035  | 1348.000   | 5446.000    | 2589388.000    | 3281.861   |
| 3494  | 0   | 3494  | 0     | 0    | 0   | GET    | ^/posts/[0-9]+     | 0.000 | 0.180 | 48.607 | 0.014 | 0.024 | 0.028 | 0.040 | 0.009  | 711.000    | 1966.000    | 4441904.000    | 1271.295   |
| 696   | 0   | 0     | 348   | 348  | 0   | POST   | /                  | 0.000 | 0.356 | 28.060 | 0.040 | 0.112 | 0.128 | 0.160 | 0.049  | 0.000      | 0.000       | 0.000          | 0.000      |
| 660   | 0   | 660   | 0     | 0    | 0   | GET    | /posts             | 0.004 | 0.224 | 27.968 | 0.042 | 0.100 | 0.112 | 0.172 | 0.040  | 4965.000   | 5785.000    | 3532188.000    | 5351.800   |
| 5054  | 0   | 0     | 5054  | 0    | 0   | POST   | /login             | 0.000 | 0.032 | 18.615 | 0.004 | 0.008 | 0.008 | 0.016 | 0.003  | 0.000      | 0.000       | 0.000          | 0.000      |
| 1278  | 0   | 0     | 1278  | 0    | 0   | POST   | /register          | 0.004 | 0.088 | 14.080 | 0.011 | 0.016 | 0.020 | 0.036 | 0.007  | 0.000      | 0.000       | 0.000          | 0.000      |
| 44486 | 0   | 797   | 43689 | 0    | 0   | GET    | ^/image/[0-9]+.png | 0.000 | 0.112 | 8.503  | 0.000 | 0.000 | 0.000 | 0.008 | 0.002  | 833855.000 | 1253020.000 | 728954954.000  | 16386.165  |
| 536   | 0   | 0     | 536   | 0    | 0   | POST   | /comment           | 0.004 | 0.100 | 6.168  | 0.012 | 0.020 | 0.024 | 0.048 | 0.008  | 0.000      | 0.000       | 0.000          | 0.000      |
| 1696  | 0   | 1696  | 0     | 0    | 0   | GET    | /login             | 0.000 | 0.020 | 4.780  | 0.003 | 0.004 | 0.008 | 0.012 | 0.003  | 615.000    | 615.000     | 1043040.000    | 615.000    |
| 1278  | 0   | 0     | 0     | 1278 | 0   | GET    | /admin/banned      | 0.004 | 0.028 | 4.660  | 0.004 | 0.008 | 0.008 | 0.016 | 0.004  | 0.000      | 0.000       | 0.000          | 0.000      |
| 848   | 0   | 0     | 848   | 0    | 0   | GET    | /logout            | 0.004 | 0.016 | 2.132  | 0.003 | 0.004 | 0.008 | 0.012 | 0.003  | 24.000     | 24.000      | 20352.000      | 24.000     |
| 1     | 0   | 1     | 0     | 0    | 0   | GET    | /initialize        | 0.908 | 0.908 | 0.908  | 0.908 | 0.908 | 0.908 | 0.908 | 0.000  | 0.000      | 0.000       | 0.000          | 0.000      |
| 60    | 0   | 60    | 0     | 0    | 0   | GET    | ^/image/[0-9]+.gif | 0.004 | 0.020 | 0.464  | 0.008 | 0.012 | 0.016 | 0.020 | 0.005  | 477512.000 | 690985.000  | 33443281.000   | 557388.017 |
| 6930  | 0   | 1     | 6929  | 0    | 0   | GET    | /js/timeago.min.js | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1915.000    | 1915.000       | 0.276      |
| 6930  | 0   | 1     | 6929  | 0    | 0   | GET    | /js/main.js        | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1824.000    | 1824.000       | 0.263      |
| 6930  | 0   | 1     | 6929  | 0    | 0   | GET    | /css/style.css     | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 1549.000    | 1549.000       | 0.224      |
| 6930  | 0   | 1     | 6929  | 0    | 0   | GET    | /favicon.ico       | 0.000 | 0.000 | 0.000  | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 43.000      | 43.000         | 0.006      |
+-------+-----+-------+-------+------+-----+--------+--------------------+-------+-------+--------+-------+-------+-------+-------+--------+------------+-------------+----------------+------------+
